vehicle_id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
ARMOR-T90-04285,302.2,316.0,1575,24.8,15
ARMOR-T90-04286,302.7,314.5,1929,43.1,232
ARMOR-T90-04287,306.3,312.9,2469,20.3,143
ARMOR-T90-04288,302.5,315.7,1502,53.2,41
ARMOR-T90-04289,299.5,310.3,1604,61.9,2
ARMOR-T90-04290,305.4,307.9,1907,80.9,150
ARMOR-T90-04291,302.0,311.7,2116,66.8,213
ARMOR-T90-04292,296.0,312.1,1220,52.9,120
ARMOR-T90-04293,302.4,312.0,1456,80.3,155
ARMOR-T90-04294,306.8,312.3,1598,48.5,237
ARMOR-T90-04295,300.2,317.3,2752,54.3,172
ARMOR-T90-04296,298.9,316.7,1250,56.7,227
ARMOR-T90-04297,296.9,316.4,1646,43.7,195
ARMOR-T90-04298,297.0,315.4,2493,73.7,229
ARMOR-T90-04299,300.6,317.3,2026,28.0,23
ARMOR-T90-04300,302.7,306.3,1794,53.8,18
ARMOR-T90-04301,296.0,308.4,2017,65.6,74
ARMOR-T90-04302,307.2,311.4,1835,78.3,39
ARMOR-T90-04303,304.8,316.0,2485,76.9,45
ARMOR-T90-04304,302.6,311.6,2588,50.6,39
ARMOR-T90-04305,305.8,314.7,2272,60.0,61
ARMOR-T90-04306,296.0,306.8,2741,42.6,237
ARMOR-T90-04307,301.2,308.3,2341,47.8,246
ARMOR-T90-04308,303.2,314.5,2676,78.4,230
ARMOR-T90-04309,305.8,307.1,1974,80.1,244
ARMOR-T90-04310,305.2,309.6,2172,77.7,17
ARMOR-T90-04311,298.6,308.4,1596,24.7,139
ARMOR-T90-04312,307.2,309.5,1882,74.5,141
ARMOR-T90-04313,296.6,314.2,2250,81.4,238
ARMOR-T90-04314,306.4,309.8,1910,40.3,81
ARMOR-T90-04315,307.6,312.2,2595,51.3,188
ARMOR-T90-04316,297.3,306.3,2320,69.5,107
ARMOR-T90-04317,304.4,315.5,1728,54.3,233
ARMOR-T90-04318,295.5,309.8,1884,84.5,11
ARMOR-T90-04319,300.3,313.4,1812,46.9,103
ARMOR-T90-04320,301.7,314.4,1385,65.0,154
ARMOR-T90-04321,302.5,307.7,1895,70.5,133
ARMOR-T90-04322,307.2,316.5,1414,49.6,87
ARMOR-T90-04323,303.7,313.0,2474,75.0,114
ARMOR-T90-04324,301.3,310.6,1415,53.2,32
ARMOR-T90-04325,305.5,307.4,1228,43.8,236
ARMOR-T90-04326,307.4,317.2,1301,22.5,117
ARMOR-T90-04327,295.3,314.8,1322,42.5,79
ARMOR-T90-04328,307.8,307.7,1253,66.4,177
ARMOR-T90-04329,296.1,309.4,2506,79.5,11
ARMOR-T90-04330,305.6,315.5,2340,32.6,94
ARMOR-T90-04331,298.6,314.0,1815,39.9,184
ARMOR-T90-04332,296.7,315.0,1756,25.8,228
ARMOR-T90-04333,300.7,310.7,1313,63.4,52
ARMOR-T90-04334,303.4,314.3,2054,82.2,12
ARMOR-T90-04335,300.0,310.0,2766,59.9,121
ARMOR-T90-04336,295.7,307.7,1875,58.2,199
ARMOR-T90-04337,302.8,313.2,2176,53.7,101
ARMOR-T90-04338,306.7,317.7,1900,21.2,130
ARMOR-T90-04339,300.0,309.0,2516,66.1,248
ARMOR-T90-04340,297.8,311.0,2418,57.1,191
ARMOR-T90-04341,300.8,313.8,1491,61.3,249
ARMOR-T90-04342,295.6,312.0,1460,77.9,211
ARMOR-T90-04343,305.7,316.0,2430,69.9,57
ARMOR-T90-04344,305.7,314.9,1763,69.7,3
ARMOR-T90-04345,302.6,305.8,1248,79.9,235
ARMOR-T90-04346,299.6,318.0,2229,84.3,172
ARMOR-T90-04347,305.4,314.8,1578,55.7,65
ARMOR-T90-04348,302.2,316.2,2617,22.6,114
ARMOR-T90-04349,305.7,313.5,1423,47.1,35
ARMOR-T90-04350,303.2,316.1,2246,70.1,22
ARMOR-T90-04351,305.2,306.5,2207,16.9,236
ARMOR-T90-04352,302.8,309.5,1856,19.0,18
ARMOR-T90-04353,300.4,316.4,1309,19.7,39
ARMOR-T90-04354,307.5,307.6,1923,66.2,71
ARMOR-T90-04355,302.0,306.0,1752,50.1,143
ARMOR-T90-04356,302.9,315.2,2622,40.8,57
ARMOR-T90-04357,297.9,315.9,2395,22.4,106
ARMOR-T90-04358,303.1,307.1,2205,66.3,17
ARMOR-T90-04359,302.4,316.1,1897,37.5,35
ARMOR-T90-04360,297.4,313.9,1925,33.6,151
ARMOR-T90-04361,295.8,311.8,1505,60.7,128
ARMOR-T90-04362,302.9,315.8,2787,54.1,0
ARMOR-T90-04363,304.9,310.5,2158,40.4,63
ARMOR-T90-04364,301.8,307.5,2153,59.9,61
ARMOR-T90-04365,297.9,308.7,2374,34.0,109
ARMOR-T90-04366,303.7,311.6,2651,70.6,163
ARMOR-T90-04367,296.0,311.9,1820,31.1,74
ARMOR-T90-04368,300.7,315.5,2690,26.1,145
ARMOR-T90-04369,297.1,315.3,1829,69.8,15
ARMOR-T90-04370,297.4,312.6,2076,64.6,16
ARMOR-T90-04371,297.6,315.2,1755,27.8,23
ARMOR-T90-04372,300.0,307.5,1266,23.1,97
ARMOR-T90-04373,295.7,305.7,2379,73.7,195
ARMOR-T90-04374,300.2,316.4,2034,69.4,226
ARMOR-T90-04375,301.7,306.0,1405,37.9,206
ARMOR-T90-04376,301.3,308.2,1985,61.1,129
ARMOR-T90-04377,300.0,314.0,1354,23.7,247
ARMOR-T90-04378,305.9,310.3,2732,50.5,242
ARMOR-T90-04379,296.9,316.4,2795,16.3,222
ARMOR-T90-04380,301.6,308.9,2297,42.4,200
ARMOR-T90-04381,295.8,305.2,2272,20.2,137
ARMOR-T90-04382,295.9,308.9,1982,48.3,180
ARMOR-T90-04383,302.5,312.5,2690,44.5,216
ARMOR-T90-04384,302.4,309.9,1784,46.1,178
ARMOR-T90-04385,306.4,312.0,1907,18.2,196
ARMOR-T90-04386,302.3,316.4,1378,40.3,13
ARMOR-T90-04387,307.5,316.9,2271,68.0,233
ARMOR-T90-04388,295.6,308.5,2295,40.8,111
ARMOR-T90-04389,296.3,311.0,1312,65.1,229
ARMOR-T90-04390,295.6,312.1,1956,40.9,248
ARMOR-T90-04391,297.4,317.3,2096,44.6,231
ARMOR-T90-04392,302.0,318.0,2020,54.5,65
ARMOR-T90-04393,303.4,308.1,1358,81.5,81
ARMOR-T90-04394,295.6,314.5,1985,22.6,92
ARMOR-T90-04395,307.3,309.9,2253,17.3,180
ARMOR-T90-04396,305.9,305.1,2320,57.6,244
ARMOR-T90-04397,298.9,305.1,1450,81.4,244
ARMOR-T90-04398,296.0,311.0,2742,84.3,211
ARMOR-T90-04399,297.2,311.3,2315,48.9,191
ARMOR-T90-04400,296.7,305.3,1312,47.8,71
ARMOR-T90-04401,296.6,313.9,1458,60.1,100
ARMOR-T90-04402,301.7,308.8,1306,53.9,48
ARMOR-T90-04403,298.2,312.3,1774,59.4,239
ARMOR-T90-04404,299.7,308.9,2613,76.2,89
ARMOR-T90-04405,307.9,307.2,2190,67.2,189
ARMOR-T90-04406,303.9,310.3,2581,49.8,36
ARMOR-T90-04407,307.3,308.0,2422,47.3,176
ARMOR-T90-04408,296.9,312.0,1626,59.8,195
ARMOR-T90-04409,300.0,307.6,2701,46.9,160
ARMOR-T90-04410,302.2,311.6,2058,47.0,149
ARMOR-T90-04411,296.0,307.0,2726,16.1,69
ARMOR-T90-04412,295.1,313.7,2117,27.2,32
ARMOR-T90-04413,303.7,314.8,2796,49.2,27
ARMOR-T90-04414,303.3,306.4,2343,72.6,87
ARMOR-T90-04415,300.3,311.1,2796,34.5,3
ARMOR-T90-04416,301.4,305.9,2532,51.6,65
ARMOR-T90-04417,300.4,312.8,2761,39.1,76
ARMOR-T90-04418,295.3,308.4,1826,22.3,109
ARMOR-T90-04419,299.4,311.9,1674,82.1,48
ARMOR-T90-04420,297.3,311.7,1751,74.8,127
ARMOR-T90-04421,296.3,317.0,1543,20.5,138
ARMOR-T90-04422,307.4,312.1,1827,65.4,34
ARMOR-T90-04423,302.8,312.6,1335,39.3,166
ARMOR-T90-04424,304.5,310.2,1476,84.6,137
ARMOR-T90-04425,299.1,317.3,2756,36.2,234
ARMOR-T90-04426,300.1,315.1,1230,31.7,73
ARMOR-T90-04427,298.1,308.7,1446,54.8,199
ARMOR-T90-04428,296.3,316.0,1610,73.5,68
ARMOR-T90-04429,297.3,310.6,1226,28.5,150
ARMOR-T90-04430,305.4,315.8,1272,64.7,33
ARMOR-T90-04431,303.8,315.7,2320,19.3,123
ARMOR-T90-04432,302.1,307.5,1872,79.3,110
ARMOR-T90-04433,301.2,314.1,2569,20.7,31
ARMOR-T90-04434,307.0,308.8,1675,79.0,15
ARMOR-T90-04435,295.9,308.9,2523,49.4,67
ARMOR-T90-04436,298.6,308.9,2522,46.4,53
ARMOR-T90-04437,299.5,314.4,1486,83.1,123
ARMOR-T90-04438,305.2,308.0,2672,84.3,155
ARMOR-T90-04439,307.9,305.0,1411,60.5,111
ARMOR-T90-04440,298.1,314.3,2299,23.9,235
ARMOR-T90-04441,306.4,307.2,1600,50.4,59
ARMOR-T90-04442,305.8,306.4,1854,52.0,77
ARMOR-T90-04443,297.9,308.1,2257,51.0,75
ARMOR-T90-04444,300.2,309.9,1697,54.9,59
ARMOR-T90-04445,300.3,311.2,2047,16.3,84
ARMOR-T90-04446,307.7,305.6,2739,64.8,111
ARMOR-T90-04447,297.4,317.6,2551,64.9,79
ARMOR-T90-04448,305.4,314.3,1297,23.1,117
ARMOR-T90-04449,299.3,309.2,1565,54.9,171
ARMOR-T90-04450,304.5,309.1,1662,54.8,1
ARMOR-T90-04451,300.5,310.8,1227,62.8,22
ARMOR-T90-04452,302.5,313.1,1912,21.0,247
ARMOR-T90-04453,305.8,306.9,2609,58.9,220
ARMOR-T90-04454,305.5,307.5,1472,34.7,45
ARMOR-T90-04455,306.3,316.2,2025,50.5,234
ARMOR-T90-04456,295.8,308.3,2350,69.1,72
ARMOR-T90-04457,304.0,309.9,1401,64.4,53
ARMOR-T90-04458,296.8,316.3,2744,23.3,70
ARMOR-T90-04459,300.4,313.6,2510,56.4,220
ARMOR-T90-04460,302.1,309.4,1649,82.8,235
ARMOR-T90-04461,300.2,313.9,2311,26.0,124
ARMOR-T90-04462,301.8,305.3,2541,74.7,80
ARMOR-T90-04463,308.0,314.6,1218,64.2,8
ARMOR-T90-04464,296.8,311.3,2330,69.2,69
ARMOR-T90-04465,303.8,315.6,2681,34.7,171
ARMOR-T90-04466,300.1,317.4,1510,35.2,83
ARMOR-T90-04467,296.7,317.0,1611,78.4,73
ARMOR-T90-04468,297.1,316.8,1941,40.2,72
ARMOR-T90-04469,307.3,311.7,1823,19.4,11
ARMOR-T90-04470,306.4,309.7,1931,57.0,224
ARMOR-T90-04471,306.8,311.0,1834,23.7,31
ARMOR-T90-04472,307.9,314.0,1697,70.8,161
ARMOR-T90-04473,297.7,316.5,1443,59.9,82
ARMOR-T90-04474,299.6,307.7,1889,76.2,32
ARMOR-T90-04475,303.7,316.9,1776,69.9,63
ARMOR-T90-04476,301.3,315.6,2603,22.8,47
ARMOR-T90-04477,300.4,317.7,1714,41.7,15
ARMOR-T90-04478,299.7,316.4,1406,69.2,177
ARMOR-T90-04479,302.7,308.6,2147,44.2,113
ARMOR-T90-04480,302.5,306.4,1593,83.1,150
ARMOR-T90-04481,297.1,306.5,2244,66.5,25
ARMOR-T90-04482,301.1,308.8,2750,16.1,236
ARMOR-T90-04483,302.2,313.0,2566,76.6,53
ARMOR-T90-04484,302.4,315.5,1917,22.1,171
ARMOR-T90-04485,297.7,316.7,1401,24.8,232
ARMOR-T90-04486,304.6,313.1,1319,66.4,36
ARMOR-T90-04487,295.3,305.1,1588,75.5,8
ARMOR-T90-04488,299.6,307.4,2760,52.5,221
ARMOR-T90-04489,305.1,306.3,1433,35.2,12
ARMOR-T90-04490,302.3,309.7,1801,39.6,239
ARMOR-T90-04491,298.4,311.5,2543,39.0,59
ARMOR-T90-04492,304.0,305.6,1911,37.9,105
ARMOR-T90-04493,302.4,309.5,2181,32.0,125
ARMOR-T90-04494,305.4,307.3,2403,57.6,79
ARMOR-T90-04495,304.6,313.4,2056,78.0,237
ARMOR-T90-04496,302.9,311.0,2591,36.5,127
ARMOR-T90-04497,301.3,311.4,1275,28.1,248
ARMOR-T90-04498,296.7,310.6,1848,73.7,129
ARMOR-T90-04499,298.4,317.4,1849,66.9,222
ARMOR-T90-04500,300.4,307.8,1695,80.2,59
ARMOR-T90-04501,302.8,311.7,2745,26.6,184
ARMOR-T90-04502,301.7,314.6,2424,25.1,114
ARMOR-T90-04503,298.7,312.2,2029,52.9,42
ARMOR-T90-04504,295.1,317.1,2569,58.0,146
ARMOR-T90-04505,301.5,309.9,1682,48.6,123
ARMOR-T90-04506,298.7,311.0,2442,56.9,138
ARMOR-T90-04507,304.5,306.2,2283,27.6,205
ARMOR-T90-04508,295.3,312.9,2190,48.6,46
ARMOR-T90-04509,302.6,308.7,1818,61.1,216
ARMOR-T90-04510,307.2,307.1,1749,45.3,62
ARMOR-T90-04511,297.3,312.1,1845,62.6,134
ARMOR-T90-04512,301.1,311.9,2444,46.6,206
ARMOR-T90-04513,296.2,306.0,1701,38.4,93
ARMOR-T90-04514,303.1,314.1,2356,36.3,122
ARMOR-T90-04515,302.2,313.1,2045,43.8,30
ARMOR-T90-04516,300.3,307.5,1252,16.6,215
ARMOR-T90-04517,301.8,311.1,1649,61.8,54
ARMOR-T90-04518,306.7,314.4,1261,74.2,152
ARMOR-T90-04519,297.6,311.9,2246,39.8,199
ARMOR-T90-04520,295.3,310.1,1243,18.2,29
ARMOR-T90-04521,306.2,309.2,2019,84.1,35
ARMOR-T90-04522,302.5,312.9,2781,33.5,49
ARMOR-T90-04523,306.6,317.2,1858,23.9,141
ARMOR-T90-04524,302.8,313.7,1927,40.9,28
ARMOR-T90-04525,305.5,306.0,2051,66.7,154
ARMOR-T90-04526,300.6,311.0,1246,35.6,116
ARMOR-T90-04527,304.7,316.6,2019,55.2,177
ARMOR-T90-04528,306.9,306.2,2247,44.1,35
ARMOR-T90-04529,302.4,317.9,1288,23.2,161
ARMOR-T90-04530,297.4,317.3,2397,38.1,20
ARMOR-T90-04531,298.5,306.0,2799,65.7,37
ARMOR-T90-04532,297.6,317.1,2342,57.8,74
ARMOR-T90-04533,298.2,309.7,1934,23.4,224
ARMOR-T90-04534,299.0,316.0,1377,26.4,206
ARMOR-T90-04535,302.2,310.4,2218,59.9,203
ARMOR-T90-04536,302.6,310.7,2565,71.9,215
ARMOR-T90-04537,300.5,313.2,2791,39.5,177
ARMOR-T90-04538,303.0,315.1,2282,56.7,125
ARMOR-T90-04539,296.1,305.4,2100,26.9,36
ARMOR-T90-04540,296.1,312.7,1637,36.8,202
ARMOR-T90-04541,297.2,307.4,2651,16.4,119
ARMOR-T90-04542,301.7,309.5,1625,68.8,244
ARMOR-T90-04543,297.8,309.5,2167,43.1,146
ARMOR-T90-04544,298.7,311.1,2604,72.1,117
ARMOR-T90-04545,300.2,309.3,1685,64.6,0
ARMOR-T90-04546,305.6,306.4,2408,73.0,208
ARMOR-T90-04547,295.2,306.9,2782,35.0,167
ARMOR-T90-04548,303.4,305.4,1659,28.0,54
ARMOR-T90-04549,303.7,311.1,2120,83.0,207
ARMOR-T90-04550,305.4,317.4,2325,65.2,153
ARMOR-T90-04551,307.1,306.5,2779,73.4,249
ARMOR-T90-04552,295.3,317.3,2238,15.9,170
ARMOR-T90-04553,297.0,314.5,1947,39.8,58
ARMOR-T90-04554,306.5,313.3,1250,67.0,50
ARMOR-T90-04555,301.0,313.4,1508,20.5,247
ARMOR-T90-04556,302.3,315.7,2257,54.7,106
ARMOR-T90-04557,303.6,306.4,2204,45.0,142
ARMOR-T90-04558,303.8,311.6,1834,16.2,7
ARMOR-T90-04559,307.1,314.1,1404,31.5,93
ARMOR-T90-04560,308.0,312.6,1939,34.9,141
ARMOR-T90-04561,304.4,315.8,2293,22.8,96
ARMOR-T90-04562,298.7,305.9,2453,59.2,233
ARMOR-T90-04563,306.4,314.0,2703,32.0,6
ARMOR-T90-04564,295.6,311.9,1732,34.4,17
ARMOR-T90-04565,298.0,309.9,1307,77.9,11
ARMOR-T90-04566,306.7,309.4,2075,47.7,1
ARMOR-T90-04567,298.3,313.1,2464,42.4,177
ARMOR-T90-04568,297.9,316.6,1450,65.7,92
ARMOR-T90-04569,296.8,311.5,1334,78.7,148
ARMOR-T90-04570,306.2,315.7,2313,16.8,6
ARMOR-T90-04571,301.5,310.2,2663,46.4,243
ARMOR-T90-04572,303.8,306.3,1888,57.8,218
ARMOR-T90-04573,298.1,305.8,2521,37.3,11
ARMOR-T90-04574,304.9,305.7,1606,69.1,83
ARMOR-T90-04575,304.9,309.9,2531,83.0,56
ARMOR-T90-04576,299.1,309.4,1301,81.0,77
ARMOR-T90-04577,300.3,314.3,2584,33.6,73
ARMOR-T90-04578,297.7,314.7,1892,30.8,232
ARMOR-T90-04579,307.7,305.7,2751,82.0,22
ARMOR-T90-04580,303.4,307.9,2516,47.1,29
ARMOR-T90-04581,307.1,308.6,2369,29.6,110
ARMOR-T90-04582,298.9,312.1,1603,64.5,57
ARMOR-T90-04583,305.2,306.9,2013,34.9,94
ARMOR-T90-04584,305.0,306.7,2225,33.7,51
ARMOR-T90-04585,304.0,317.3,2342,76.5,55
ARMOR-T90-04586,307.6,315.5,2054,26.4,9
ARMOR-T90-04587,300.1,307.3,2414,19.5,146
ARMOR-T90-04588,296.7,310.3,2226,33.8,146
ARMOR-T90-04589,303.7,309.6,2141,57.5,107
ARMOR-T90-04590,304.5,315.3,2220,23.6,86
ARMOR-T90-04591,302.5,311.6,2710,48.0,186
ARMOR-T90-04592,297.7,306.7,1376,58.9,171
ARMOR-T90-04593,301.6,314.6,2480,74.4,232
ARMOR-T90-04594,299.1,310.2,2072,31.1,186
ARMOR-T90-04595,300.6,308.4,2757,72.2,223
ARMOR-T90-04596,303.4,309.9,1676,31.4,83
ARMOR-T90-04597,304.7,311.5,1597,62.4,3
ARMOR-T90-04598,298.0,309.5,2719,45.1,96
ARMOR-T90-04599,300.3,308.1,1419,23.0,111
ARMOR-T90-04600,298.5,310.2,1372,65.0,192
ARMOR-T90-04601,297.6,305.2,1935,30.2,140
ARMOR-T90-04602,305.2,315.0,2613,27.4,66
ARMOR-T90-04603,306.8,307.2,1701,40.1,139
ARMOR-T90-04604,299.8,305.6,1960,60.7,92
ARMOR-T90-04605,304.8,313.5,2483,31.4,182
ARMOR-T90-04606,306.7,315.1,1330,27.9,188
ARMOR-T90-04607,306.0,315.6,2336,15.7,94
ARMOR-T90-04608,297.4,311.4,1997,48.0,40
ARMOR-T90-04609,307.4,307.7,1998,45.0,163
ARMOR-T90-04610,299.9,314.6,2129,31.4,1
ARMOR-T90-04611,299.4,314.1,1922,18.8,21
ARMOR-T90-04612,295.8,308.2,2243,45.0,149
ARMOR-T90-04613,301.3,316.7,1414,70.2,40
ARMOR-T90-04614,296.4,306.4,2533,65.1,94
ARMOR-T90-04615,298.2,317.8,2474,75.3,115
ARMOR-T90-04616,299.1,316.2,1687,15.7,119
ARMOR-T90-04617,305.5,313.9,2605,82.6,236
ARMOR-T90-04618,306.4,317.2,2632,38.9,13
ARMOR-T90-04619,298.9,314.4,2494,84.3,92
ARMOR-T90-04620,306.2,307.5,2630,32.7,34
ARMOR-T90-04621,306.1,310.7,2417,48.0,177
ARMOR-T90-04622,304.9,305.9,2664,39.8,8
ARMOR-T90-04623,296.9,310.1,1512,39.9,238
ARMOR-T90-04624,304.0,314.6,1278,74.0,117
ARMOR-T90-04625,307.3,310.0,1379,67.2,95
ARMOR-T90-04626,303.9,309.3,2203,84.5,58
ARMOR-T90-04627,299.3,312.7,1874,57.9,55
ARMOR-T90-04628,301.5,316.3,1213,47.4,218
ARMOR-T90-04629,303.4,305.6,2058,21.3,9
ARMOR-T90-04630,301.6,310.0,1445,84.8,24
ARMOR-T90-04631,296.6,307.1,2237,53.6,240
ARMOR-T90-04632,299.1,314.0,1298,64.0,172
ARMOR-T90-04633,305.4,306.4,1232,43.5,224
ARMOR-T90-04634,306.2,313.6,2659,53.3,10
ARMOR-T90-04635,296.8,308.7,1456,81.0,100
ARMOR-T90-04636,307.4,307.6,1233,26.6,8
ARMOR-T90-04637,299.3,317.2,1218,35.5,134
ARMOR-T90-04638,303.6,305.2,2483,25.6,70
ARMOR-T90-04639,304.8,310.7,1788,70.5,161
ARMOR-T90-04640,305.6,305.3,2639,19.3,82
ARMOR-T90-04641,307.3,311.3,1336,20.7,19
ARMOR-T90-04642,299.1,311.5,1558,35.9,113
ARMOR-T90-04643,306.2,309.2,1953,51.0,233
ARMOR-T90-04644,296.7,306.7,2339,43.4,88
ARMOR-T90-04645,304.2,309.9,1603,18.1,4
ARMOR-T90-04646,304.6,313.7,2425,82.0,111
ARMOR-T90-04647,303.8,315.2,2599,81.7,220
ARMOR-T90-04648,298.3,311.9,1449,34.6,54
ARMOR-T90-04649,306.3,312.7,1645,66.2,218
ARMOR-T90-04650,297.2,307.6,2153,55.5,88
ARMOR-T90-04651,295.7,308.7,1477,31.6,228
ARMOR-T90-04652,304.3,307.1,1311,33.4,14
ARMOR-T90-04653,301.2,308.2,2696,49.4,245
ARMOR-T90-04654,306.0,307.9,1945,44.3,175
ARMOR-T90-04655,300.0,311.8,1887,35.4,3
ARMOR-T90-04656,297.2,312.3,1591,71.5,77
ARMOR-T90-04657,305.9,317.3,2168,48.7,119
ARMOR-T90-04658,302.1,307.5,1342,60.8,112
ARMOR-T90-04659,297.5,313.3,2255,28.2,208
ARMOR-T90-04660,304.4,315.6,1380,52.3,20
ARMOR-T90-04661,301.6,312.3,1778,37.3,207
ARMOR-T90-04662,302.9,308.3,2739,51.8,217
ARMOR-T90-04663,301.0,308.4,1997,69.7,136
ARMOR-T90-04664,305.8,305.5,1468,68.8,65
ARMOR-T90-04665,305.8,309.0,2459,39.8,106
ARMOR-T90-04666,304.2,314.7,2500,63.6,206
ARMOR-T90-04667,296.4,305.6,1752,80.9,162
ARMOR-T90-04668,305.9,307.9,1832,58.8,215
ARMOR-T90-04669,303.7,314.2,1474,25.4,111
ARMOR-T90-04670,304.1,315.2,1942,62.6,116
ARMOR-T90-04671,299.7,310.9,1285,22.3,178
ARMOR-T90-04672,306.4,314.1,2286,76.0,245
ARMOR-T90-04673,304.4,310.0,1603,51.2,127
ARMOR-T90-04674,296.5,307.1,1391,42.0,101
ARMOR-T90-04675,300.3,310.2,2516,19.0,77
ARMOR-T90-04676,306.5,312.5,2254,41.7,228
ARMOR-T90-04677,295.6,317.3,2553,78.2,36
ARMOR-T90-04678,307.5,305.9,1306,16.5,5
ARMOR-T90-04679,303.8,311.6,1821,48.2,81
ARMOR-T90-04680,303.2,309.3,1475,80.2,85
ARMOR-T90-04681,298.5,311.6,1850,42.6,81
ARMOR-T90-04682,298.2,305.3,1755,45.0,50
ARMOR-T90-04683,307.2,309.1,2305,55.5,65
ARMOR-T90-04684,298.9,315.7,2287,47.4,95
ARMOR-T90-04685,305.1,312.2,1766,26.8,144
ARMOR-T90-04686,300.1,310.9,1785,16.3,64
ARMOR-T90-04687,296.8,308.7,2084,57.7,8
ARMOR-T90-04688,295.1,308.9,1328,79.5,140
ARMOR-T90-04689,302.1,310.0,1455,22.4,227
ARMOR-T90-04690,307.7,315.9,2133,29.8,100
ARMOR-T90-04691,299.8,317.6,1430,40.9,185
ARMOR-T90-04692,299.6,310.7,2720,71.6,157
ARMOR-T90-04693,299.5,310.1,2360,33.8,30
ARMOR-T90-04694,301.8,316.0,2062,76.7,150
ARMOR-T90-04695,300.7,310.5,2678,18.8,62
ARMOR-T90-04696,306.4,312.2,1554,80.9,241
ARMOR-T90-04697,301.6,308.0,2708,54.3,155
ARMOR-T90-04698,301.6,314.7,1345,61.1,58
ARMOR-T90-04699,296.8,311.9,2256,40.7,9
ARMOR-T90-04700,307.8,315.5,1459,69.7,88
ARMOR-T90-04701,298.2,315.1,1286,26.7,123
ARMOR-T90-04702,296.0,307.8,2042,18.4,99
ARMOR-T90-04703,303.6,314.3,1464,42.7,89
ARMOR-T90-04704,302.7,315.4,2765,74.8,25
ARMOR-T90-04705,300.4,309.5,1591,67.8,236
ARMOR-T90-04706,300.5,307.2,1431,51.2,76
ARMOR-T90-04707,305.2,305.0,2100,55.0,16
ARMOR-T90-04708,297.5,310.9,1787,24.1,167
ARMOR-T90-04709,305.7,309.6,1646,73.8,67
ARMOR-T90-04710,303.4,312.2,2352,70.1,22
ARMOR-T90-04711,300.4,307.4,2494,61.0,162
ARMOR-T90-04712,301.0,316.2,2312,47.6,202
ARMOR-T90-04713,298.3,308.4,1665,82.5,203
ARMOR-T90-04714,304.8,307.9,2133,76.5,8
ARMOR-T90-04715,301.7,311.2,2393,60.1,206
ARMOR-T90-04716,299.2,311.5,1327,41.0,44
ARMOR-T90-04717,302.7,307.8,2397,58.3,164
ARMOR-T90-04718,307.9,308.5,2249,55.3,196
ARMOR-T90-04719,300.7,307.2,1772,42.6,146
ARMOR-T90-04720,307.0,314.3,1710,36.5,74
ARMOR-T90-04721,299.5,315.0,1687,43.5,200
ARMOR-T90-04722,295.7,311.0,2090,55.2,226
ARMOR-T90-04723,297.7,314.3,1778,45.0,241
ARMOR-T90-04724,300.4,314.6,2149,33.5,26
ARMOR-T90-04725,297.9,306.8,1605,68.3,140
ARMOR-T90-04726,295.0,317.6,2249,52.2,184
ARMOR-T90-04727,306.9,315.7,2306,19.7,187
ARMOR-T90-04728,306.0,307.7,1563,40.8,139
ARMOR-T90-04729,304.6,307.4,2590,76.9,8
ARMOR-T90-04730,297.2,306.6,2283,67.9,233
ARMOR-T90-04731,296.6,306.8,1750,37.6,91
ARMOR-T90-04732,295.9,314.7,1491,80.7,76
ARMOR-T90-04733,304.4,311.1,1988,20.4,83
ARMOR-T90-04734,307.1,315.2,2015,82.3,243
ARMOR-T90-04735,300.6,314.7,1390,32.2,76
ARMOR-T90-04736,296.5,312.9,1660,15.6,154
ARMOR-T90-04737,301.7,313.9,1863,45.4,217
ARMOR-T90-04738,299.5,305.2,1432,40.1,190
ARMOR-T90-04739,299.9,309.1,1673,52.7,220
ARMOR-T90-04740,303.1,313.3,2628,70.8,28
ARMOR-T90-04741,304.3,305.1,1857,74.0,149
ARMOR-T90-04742,296.4,305.4,1470,43.1,72
ARMOR-T90-04743,295.5,316.1,2357,45.1,87
ARMOR-T90-04744,307.9,313.9,1370,25.4,105
ARMOR-T90-04745,298.0,308.4,2638,18.3,146
ARMOR-T90-04746,295.7,313.9,1227,59.9,37
ARMOR-T90-04747,297.5,315.3,1335,19.5,94
ARMOR-T90-04748,295.5,309.0,2124,66.4,38
ARMOR-T90-04749,300.1,305.5,1604,52.7,142
ARMOR-T90-04750,305.4,317.1,2176,28.9,53
ARMOR-T90-04751,299.4,309.5,2087,52.8,159
ARMOR-T90-04752,300.8,306.4,2728,27.8,242
ARMOR-T90-04753,303.8,311.4,2464,45.7,109
ARMOR-T90-04754,301.6,315.0,2055,71.0,111
ARMOR-T90-04755,306.2,307.9,1643,47.3,173
ARMOR-T90-04756,306.3,308.5,1633,25.4,188
ARMOR-T90-04757,295.1,308.2,2451,65.7,220
ARMOR-T90-04758,305.1,317.9,1708,28.1,248
ARMOR-T90-04759,301.0,307.6,2526,66.7,51
ARMOR-T90-04760,307.9,312.5,1233,48.6,161
ARMOR-T90-04761,301.3,317.0,2225,46.8,200
ARMOR-T90-04762,307.8,306.9,1561,74.6,34
ARMOR-T90-04763,304.8,317.6,2418,64.6,197
ARMOR-T90-04764,298.2,317.3,1805,17.3,36
ARMOR-T90-04765,302.0,316.5,2531,35.7,77
