asset_id,vibration_g_rms,bearing_temp_c,shaft_rpm,kurtosis,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
AST-BRG-01823,3.390560949782673,83.34287154009307,2900.6005098427804,4.270964817521337,0.46,54,32,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01824,4.140778768997603,54.69076896785672,2956.494569487602,5.628591085180259,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01825,3.5263499916433143,47.54356242241076,1617.5128941680127,4.442047680731003,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01826,2.992420026271044,40.08130051251841,2066.9185415419483,6.183938769975359,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01827,0.6971707501286905,63.0015872530645,2729.5251756912576,6.559607579500567,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01828,5.051897254693604,63.92792593519052,1369.671859642479,3.944568459529416,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01829,4.2539567007765005,85.45452262417443,2067.696450631096,4.9109862699154245,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01830,1.8762635724945345,48.27432178676384,2483.518719074862,2.908743108380027,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01831,5.105860547986598,57.859476420104,3590.938783307133,3.362016905395344,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01832,3.328843471290714,83.50434433362145,2338.8805502938576,4.277902796853688,0.43,57,34,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01833,3.2373864935740584,84.41741664493841,3158.5362170743765,3.386671678377649,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01834,4.015943943318801,58.076664558726094,2236.9614841598823,6.2692101103914855,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01835,4.315318004023647,62.547441397200856,3111.3377342873014,3.180630901054122,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01836,3.5854494544580624,53.197153450956975,2628.9955238882603,4.459341532678296,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01837,1.1020500079211402,90.95329270515872,3327.829059605756,5.104506733977465,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01838,2.0898572781741427,42.118625944494816,2186.2621256402635,5.475014805091631,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01839,4.861993109532434,91.0249653800882,2650.330607571549,4.147198289823979,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01840,1.555693375666104,76.0319871101206,2712.044833485186,6.237125995516333,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01841,2.2491850120363126,66.89432916120387,2201.719060321136,4.943772349635079,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01842,2.530761349837721,36.95954364706975,1546.3489048499555,4.389883455924473,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01843,2.5652034515639253,63.5357715093205,1424.5425765896052,2.7891347264237574,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01844,3.38081603772427,59.46488630016394,1240.0117214391194,4.49816471431421,0.46,54,32,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01845,4.932456437400126,44.67312871850736,3296.482234188515,6.0291641155076405,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01846,1.6312557456127734,74.38457621003941,1767.5397893728668,5.142526378351656,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01847,1.071056468614315,93.26905444209714,1707.6161982762433,6.078298551035209,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01848,1.4281113023417054,68.73132866387151,2966.4849610225574,4.624250183577014,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01849,4.668547030983567,77.88519658663675,1968.0386714097403,3.009385331906272,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01850,3.535310819479468,39.107027153961006,2414.507261788408,2.5586513370942887,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01851,1.8437619094240527,60.06001974901969,1590.0265567138952,3.803844050889942,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01852,4.334950613152501,41.98150910986976,3503.389731508726,5.501359027440508,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01853,4.5484389829081495,71.76775013219063,3243.7953600413693,5.898117586949283,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01854,4.478617391844307,91.30892949284927,3273.095095116008,3.7717371888674167,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01855,4.818954708105906,74.70666394829831,2176.256996572813,4.631311859797963,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01856,1.6855327948147996,39.608182898865294,3029.6669128972144,4.310811289066551,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01857,4.048697065107508,56.27997229910497,1545.3027729354724,4.26524797271114,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01858,2.6645356371884583,68.03980276645109,1220.6856062202726,3.494799466760647,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01859,4.45739319858329,59.19246536799513,1247.9350381872675,3.086395751626671,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01860,3.9239061826595822,85.01864062851034,2607.844169770945,3.3457608003942165,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01861,4.1493029985487055,83.88026028259935,2292.947772595058,2.7379292648023883,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01862,3.583960637101036,71.7098612061933,2443.2368373804475,3.351962189841381,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01863,1.3339152165076222,57.40747670796232,1217.911537001327,2.539563859789132,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01864,3.0616265188156104,50.32018242579465,2214.447887177822,5.197211122734706,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01865,5.127947775765189,41.35245909278776,2923.3635868820656,3.860414251767036,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01866,4.905723912536459,56.29386100919324,2262.464884721846,6.684522259135707,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01867,0.7029165582459549,59.79035103246317,2957.326095149333,3.332983318338081,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01868,1.2746296339283545,75.54937550624442,1759.2455145524036,3.9870628523312535,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01869,1.119125235236441,74.48958945785441,3151.540810756141,4.038716982158593,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01870,3.912105576930889,39.20648837847541,2612.2349770882856,2.5363414330685803,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01871,4.3435910503276425,58.715558925869466,1705.831438631775,6.108594198069673,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01872,1.503503421660158,45.90673203304171,1768.129142049199,2.637576178620596,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01873,2.8775076568735964,44.40876231900834,2707.273114966889,6.542773289335738,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01874,4.4513042316526406,84.63812898423475,3191.8550237098643,6.335919709702569,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01875,3.944167260401378,37.514913002975455,2197.5066768699726,4.802744239169643,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01876,3.048514865811687,60.15097255412728,1819.9210299062213,4.837460972118556,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01877,3.2746341451562326,45.09221934599109,3280.827856585441,5.311245068711472,0.33,67,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01878,2.889294570506516,87.75981294070844,2806.243900202004,4.164315051320014,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01879,1.8984777211984567,68.42243079650211,2275.4051694793834,5.283055818610778,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01880,3.155603366437376,48.88283818261088,2370.960468670324,2.692504071360493,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01881,3.737760919635426,65.14563722998258,1690.215523047351,2.732404797603824,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01882,4.604617704545796,78.88918158218695,2704.3263121556256,4.466090804364041,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01883,3.490569363702466,92.48708053516604,2060.982025302933,4.863375894755951,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01884,4.077271224102843,48.226760254725136,3589.5484240184383,6.317615853444021,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01885,1.2523366842864931,88.1709063277607,2352.4404366285307,2.950040725803954,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01886,2.6693201297730127,91.0582468500494,2366.1254548550714,6.037386086933724,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01887,0.5438586131873385,89.98523267192397,2558.044289785613,3.403203550355899,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01888,1.6593906632516282,73.12486141171459,3400.214407484992,4.194559688593137,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01889,3.9143700610311223,72.78923926608246,3121.9634396634005,3.8613904697578754,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01890,5.161506771342008,59.192637991029365,2282.712167514819,4.220667673321215,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01891,0.9661370680599148,80.14387293822728,2924.8782383347107,3.147130641712118,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01892,2.3870232845480546,66.87764110105591,2606.965197073828,4.665351319935287,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01893,4.26033355288605,75.64628427369766,2381.6809168829977,5.947063136274879,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01894,1.4589674827558246,60.70747423092773,1661.5578546824413,4.398596244629257,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01895,3.1088992617207456,78.88978784258833,2313.447032291738,4.609638376362256,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01896,3.945435091339472,84.46829105627295,1789.964608854179,6.149700616709652,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01897,3.3951316162228418,43.78617539616897,3395.621159643971,5.536049892943533,0.46,54,32,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01898,1.383716252692456,84.97578293445369,2004.9763523912327,4.608953956635075,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01899,2.170307472822976,67.41779190741843,3485.433634880093,3.608091287213473,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01900,4.183821387081367,85.67995454541347,2479.3326962273068,6.305185011433356,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01901,3.1048646164204783,60.87810238046088,2715.7065088227846,4.9811877272694005,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01902,0.5245791836516899,57.7424291229821,2503.057066774387,3.450934723475981,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01903,4.076656572132041,89.90364395103335,1510.513480720082,3.657214936343444,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01904,0.6659633682191236,50.07015605290408,2101.970925619058,5.9534722824258575,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01905,4.004948778836791,85.65273951716858,1437.9506694662973,2.6898259169760586,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01906,1.451658632776616,64.04123435056425,2695.089706040116,6.765996404223926,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01907,5.002945356561087,65.84572655307558,2272.498068481053,3.060512222773605,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01908,2.229321531119797,53.50809688936904,3067.1639317702484,5.92309465920683,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01909,2.036578596788972,69.38253203714095,1729.1291543984876,4.197533862118236,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01910,1.19977383656249,54.512671776572674,1594.9585402304035,4.616529588136107,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01911,1.93633981280401,37.35616485449914,2175.1973543130425,6.2867974830976845,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01912,4.620258580592543,51.31991632066136,3423.804919724115,4.275518115233616,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01913,5.182771386848063,35.38274260439544,2905.012356029788,4.811223140794908,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01914,2.231054793382187,93.7012872234114,2205.416699503005,2.7119885483594306,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01915,2.6084699654863504,92.94483258918484,2441.4532074103454,2.5100941376300487,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01916,3.893733409552864,58.7093178483383,1402.111226825036,3.552639453907421,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01917,4.66512016818585,78.70225126037876,3562.982151302672,5.4265072995507,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01918,3.2873083706778856,55.7483659046255,2799.3775312678054,3.021439041444288,0.34,65,39,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01919,2.340170781435798,75.26558942515857,1884.969764312214,2.9891764228595625,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01920,2.439322651988532,83.32580258275874,2605.940146116586,4.267130614554384,0.48,52,31,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01921,3.769405288534992,91.80537468153445,1462.7576785655856,5.285699266015374,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01922,0.5151258389401098,59.01273655098032,3518.0080051382006,5.561909566666101,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01923,3.4120698860612517,81.99787897736286,1619.4839709200785,3.2673378986230115,0.48,52,31,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01924,2.17081714907438,50.95570703792713,2755.272763332514,2.842229033699782,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01925,4.232727457002296,94.4199382276189,1789.090710093433,6.54370724596584,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01926,0.9370560071687212,36.54617592586107,2922.147318356486,3.6208654450170377,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01927,3.264550654657436,71.21172839006726,3064.3712813766742,6.1693899397175125,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01928,2.760572582464781,74.57035889907962,2816.2073493874386,6.213013236990118,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01929,3.518929971754569,76.28273342444773,2674.798704612462,5.821847144578941,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01930,0.8048118940699512,42.22325472734534,3341.925825484828,3.2259845086060515,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01931,3.2259238009122173,91.31178700838782,1388.704106375419,6.033746274793062,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01932,3.1389775634097616,45.870996743004966,1994.1954378724688,5.807777404738823,0.33,67,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01933,3.1351024437560038,72.36520419439046,1795.8899511140305,5.0659088574567335,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01934,3.336392033003338,48.3605647473851,3571.233508957012,3.9499687512264967,0.45,55,33,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01935,3.679399304963903,53.43298502127625,2134.5354712004964,3.62878699834614,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01936,4.283448298499618,67.78751250368745,2958.270478176957,3.0241236119455435,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01937,1.7681573846026075,60.03160511387459,2843.340393314411,4.691955387673747,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01938,4.377732227846292,44.61353605859038,1708.9949699457063,5.01662176469234,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01939,2.841801706638232,45.2561841452509,1773.594432507723,4.045157659217885,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01940,0.8621739119313565,60.088687289767975,1875.0829525272816,4.544043991027735,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01941,0.7751893674467023,80.43697869653005,2186.7054678225104,4.063112166687847,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01942,2.070920097871486,88.87787881086732,1762.3801575612642,5.256326046479016,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01943,4.1890157924238975,40.04765973556297,1247.1635585924348,6.375414593525222,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01944,3.826100393282304,58.58623445356406,3310.543336337269,3.204857126801863,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01945,4.206490333960311,41.0147338233726,3517.463595314122,4.140057882583431,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01946,2.931164565275564,35.99554883795587,2019.768928875763,3.105734996988704,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01947,2.568935290390806,74.7031209586374,2012.4165106211349,5.187258212753678,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01948,1.1930268755195346,71.14696651799527,1217.0203506584903,5.634143190800962,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01949,2.042505941963764,44.78114682889317,2832.601651992898,6.50722475016906,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01950,2.5398910210172136,49.02876998558385,3181.0557497967093,3.699149282922149,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01951,0.916422019494201,36.4224652186711,1551.8599208640076,6.585908185221349,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01952,1.536876177742693,85.09683234166422,1583.1992384811615,2.7720294888289017,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01953,3.3116588820995725,93.4814357629131,3096.199799931451,5.0929596124677285,0.39,61,36,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01954,3.957616636924192,43.127572207681446,2679.097796049947,2.745670693176319,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01955,5.192233303546863,48.888512825917886,1307.6653383065209,6.343229007376363,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01956,4.885632657314721,87.10457143681604,2694.112777109476,4.778178945401232,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01957,3.5200564378154,90.5878278773711,1941.4025348250384,5.378197908280023,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01958,2.4798658504821383,60.17764296840862,2084.9403731300304,6.075767881414945,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
