engine_id,altitude_ft,mach_number,total_temp_k,combustor_pres_psi,bleed_enthalpy,bypass_ratio,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
TURBO-SU30-02643,31677,0.88,635.8,381.8,386.3,6.69,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02644,13353,0.48,583.6,556.4,385.2,6.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02645,15273,0.46,526.7,528.2,422.4,6.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02646,21660,0.56,555.8,541.1,402.3,7.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02647,24018,0.72,516.6,322.6,411.0,5.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02648,35871,0.66,601.4,393.8,417.2,6.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02649,24742,0.69,557.1,470.5,386.8,7.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02650,20318,0.61,617.9,331.2,394.0,8.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02651,21851,0.57,574.9,489.3,385.1,7.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02652,22359,0.45,579.5,416.3,417.4,8.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02653,12940,0.96,536.1,423.8,414.8,6.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02654,26310,0.79,557.0,426.9,414.7,6.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02655,30498,0.79,514.3,369.2,387.9,8.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02656,17914,0.63,546.7,351.4,391.1,6.85,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02657,32427,0.5,625.4,393.5,410.1,8.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02658,36033,0.96,629.4,465.3,399.3,8.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02659,30354,0.61,572.5,407.8,390.6,6.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02660,14851,0.58,611.3,394.3,409.6,7.12,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02661,36307,0.54,605.5,523.9,392.1,7.08,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02662,34249,0.81,606.8,451.8,421.4,7.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02663,11893,0.48,530.2,519.9,397.7,6.76,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02664,17714,0.77,600.4,473.4,410.6,6.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02665,26847,0.65,539.6,499.8,424.9,8.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02666,20501,0.53,593.1,555.0,408.2,6.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02667,10773,0.96,633.3,556.3,385.4,6.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02668,37299,0.56,548.5,469.8,386.0,6.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02669,28729,0.51,548.8,395.3,391.7,6.01,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02670,34470,0.94,587.5,438.1,394.3,5.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02671,25045,0.71,609.9,429.0,395.3,8.18,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02672,11251,0.47,626.3,358.1,385.4,6.9,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02673,15022,0.84,547.1,422.2,422.7,7.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02674,30404,0.57,611.5,486.0,404.4,6.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02675,14729,0.61,545.0,324.9,388.2,6.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02676,19957,0.53,572.9,479.7,385.0,8.21,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02677,36530,0.63,602.7,347.7,390.0,8.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02678,27996,0.68,633.2,434.2,407.6,5.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02679,25557,0.49,620.1,409.5,405.9,8.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02680,24330,0.76,517.4,418.1,415.2,6.76,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02681,37804,0.63,614.2,438.9,393.4,6.81,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02682,30581,0.57,526.0,451.2,392.3,8.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02683,28783,0.63,616.7,426.6,411.6,8.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02684,14835,0.91,564.8,396.3,423.2,6.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02685,26737,0.6,574.7,532.9,423.2,5.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02686,13740,0.54,563.9,338.1,405.4,7.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02687,35288,0.97,560.6,478.9,385.6,6.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02688,27031,0.73,559.3,358.8,407.1,7.33,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02689,17156,0.84,585.0,480.6,413.1,8.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02690,33753,0.91,550.5,418.5,393.2,5.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02691,30134,0.52,551.9,496.9,417.6,5.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02692,23424,0.73,577.8,456.4,410.7,7.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02693,30671,0.66,566.3,455.2,410.7,6.29,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02694,23292,0.51,617.0,433.4,410.1,6.69,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02695,19789,0.8,550.2,335.9,397.2,5.99,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02696,12263,0.83,575.0,421.4,389.3,5.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02697,32961,0.79,614.9,500.1,416.9,6.92,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02698,28694,0.87,510.7,405.9,398.4,7.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02699,17459,0.92,540.3,421.6,392.9,7.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02700,32920,0.47,543.3,370.2,401.1,7.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02701,29393,0.84,555.5,525.2,412.4,7.79,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02702,14137,0.88,627.1,502.8,407.6,6.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02703,21046,0.71,571.8,354.8,388.1,5.79,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02704,34799,0.94,537.1,384.7,392.5,6.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02705,11890,0.66,592.8,478.8,406.0,7.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02706,12425,0.63,586.6,342.4,417.8,7.9,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02707,13863,0.93,636.6,476.6,391.9,7.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02708,32059,0.91,575.8,522.9,419.6,5.33,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02709,23032,0.49,538.0,415.7,398.7,8.2,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02710,26763,0.7,519.8,358.5,394.8,6.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02711,17865,0.66,610.6,334.6,393.5,7.88,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02712,18104,0.62,593.4,452.9,411.3,5.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02713,28231,0.86,555.4,448.6,390.5,6.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02714,11866,0.49,578.7,460.8,385.9,7.55,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02715,16475,0.76,514.6,503.6,406.1,5.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02716,29937,0.96,547.1,523.2,405.1,6.14,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02717,14352,0.72,605.6,320.7,420.6,5.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02718,17173,0.86,604.9,418.7,390.2,6.33,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02719,19867,0.82,606.6,350.4,419.7,7.88,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02720,23335,0.78,511.5,354.4,420.9,8.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02721,33704,0.67,576.4,328.1,398.1,8.1,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02722,36815,0.68,514.3,545.1,408.1,6.1,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02723,35078,0.78,551.3,338.6,406.2,6.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02724,36803,0.81,590.7,542.0,416.5,6.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02725,13294,0.72,540.7,361.1,419.2,7.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02726,33159,0.46,586.3,450.2,400.5,5.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02727,22161,0.83,570.0,415.2,421.9,7.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02728,22611,0.97,637.8,371.3,385.9,6.98,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02729,18867,0.73,600.6,444.0,412.6,7.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02730,21678,0.85,628.9,375.6,401.6,5.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02731,34423,0.95,558.7,415.0,389.4,8.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02732,10708,0.49,555.3,335.8,416.2,6.49,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02733,28157,0.48,551.4,350.9,400.7,8.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02734,16110,0.91,592.5,430.3,419.3,6.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02735,25117,0.89,582.9,432.2,420.0,7.55,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02736,27332,0.85,623.5,480.9,395.6,6.09,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02737,22592,0.56,513.6,494.2,394.0,8.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02738,33335,0.93,587.8,483.4,385.6,5.6,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02739,14986,0.49,551.0,357.7,420.4,5.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02740,27126,0.81,566.4,447.4,415.1,7.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02741,36192,0.51,572.1,546.6,417.1,5.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02742,17514,0.81,598.7,378.0,394.5,7.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02743,31709,0.63,513.8,358.9,400.2,6.14,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02744,11999,0.82,560.5,361.8,404.7,7.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02745,18192,0.46,528.8,415.6,414.4,8.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02746,22324,0.47,610.0,348.6,387.3,7.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02747,35954,0.5,569.9,528.7,397.6,8.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02748,32526,0.82,536.6,471.3,392.0,5.83,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02749,15362,0.65,622.3,387.5,414.2,7.08,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02750,31721,0.85,593.9,445.6,404.0,5.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02751,23382,0.55,606.9,544.9,418.5,6.45,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02752,21697,0.78,581.8,483.0,422.7,8.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02753,18703,0.93,570.1,514.1,397.0,8.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02754,30613,0.53,523.4,363.1,421.5,7.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02755,12914,0.83,585.0,383.5,415.0,6.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02756,11352,0.94,523.5,465.5,394.2,6.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02757,26113,0.79,510.6,397.3,418.7,5.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02758,37626,0.68,593.8,422.7,392.3,6.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02759,22461,0.94,610.1,543.8,422.4,6.97,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02760,31185,0.65,548.2,350.2,391.7,7.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02761,10981,0.76,631.6,340.9,394.7,5.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02762,26939,0.95,559.1,482.4,390.2,7.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02763,19176,0.93,594.5,516.5,419.8,8.35,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02764,20736,0.75,560.2,423.9,395.4,8.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02765,14745,0.66,566.9,385.0,391.2,6.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02766,34113,0.64,637.2,497.6,408.7,7.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02767,35287,0.83,559.9,496.2,386.7,6.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02768,34907,0.82,558.6,491.2,385.7,5.78,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02769,33781,0.51,622.3,450.4,420.5,6.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02770,29775,0.46,594.3,550.0,413.5,8.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02771,26309,0.49,613.6,393.4,405.9,8.05,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02772,26112,0.64,611.9,409.9,421.5,7.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02773,24409,0.65,613.0,470.9,391.4,7.85,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02774,18078,0.66,551.6,422.3,419.5,7.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02775,17969,0.74,614.2,508.4,385.6,7.29,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02776,27572,0.57,521.9,363.0,409.4,6.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02777,23583,0.88,636.9,346.9,403.7,8.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02778,36497,0.6,585.7,497.4,421.1,7.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02779,31557,0.67,612.7,551.3,394.4,7.29,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02780,14733,0.78,553.6,442.8,423.7,7.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02781,17970,0.74,623.0,461.1,406.4,5.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02782,27894,0.75,526.2,356.6,423.2,6.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02783,12231,0.69,626.8,428.6,406.3,7.18,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02784,19700,0.51,584.0,431.8,423.0,6.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02785,11212,0.94,622.1,345.1,405.7,5.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02786,10967,0.62,599.7,403.6,398.9,5.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02787,17558,0.81,629.9,436.5,407.9,6.08,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02788,30024,0.59,526.1,420.6,414.0,5.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02789,13449,0.75,603.6,506.4,398.6,7.91,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02790,15938,0.46,635.2,502.4,418.3,6.21,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02791,23446,0.89,606.1,559.2,404.8,6.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02792,22936,0.58,585.5,510.2,402.1,6.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02793,19987,0.62,525.1,481.4,414.7,7.18,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02794,23433,0.46,628.9,491.7,393.1,5.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02795,26546,0.97,619.6,480.1,418.8,5.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02796,32127,0.97,585.6,458.2,401.5,7.82,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02797,14060,0.72,522.9,358.8,415.0,7.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02798,36042,0.82,585.1,443.4,407.0,5.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02799,10676,0.56,624.9,366.0,385.8,6.6,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02800,16967,0.68,566.7,385.3,389.5,8.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02801,27180,0.84,632.2,547.7,403.7,7.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02802,35815,0.79,525.0,479.6,419.4,8.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02803,30847,0.55,572.0,494.0,421.8,5.92,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02804,22034,0.94,578.4,399.6,415.3,5.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02805,15374,0.92,513.4,524.2,422.9,8.49,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02806,20037,0.64,604.5,502.8,418.2,6.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02807,26178,0.73,624.1,349.5,397.9,6.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02808,11854,0.59,576.7,478.3,403.4,7.35,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02809,33346,0.8,519.3,404.2,411.5,7.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02810,30739,0.77,636.8,498.1,406.1,7.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02811,33940,0.68,554.4,518.2,403.1,7.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02812,23779,0.65,607.0,445.1,420.4,8.2,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02813,25963,0.68,511.6,424.3,421.5,5.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02814,20872,0.69,595.8,322.7,417.2,5.99,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02815,19401,0.92,621.5,464.3,399.5,6.55,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02816,35780,0.57,595.7,385.8,393.4,6.9,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02817,11737,0.62,514.7,410.6,412.4,5.47,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02818,20081,0.57,594.5,431.6,388.7,7.18,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02819,10194,0.67,570.0,494.7,400.0,5.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02820,33067,0.69,522.2,414.0,420.5,8.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02821,17786,0.58,564.6,549.8,416.8,7.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02822,31069,0.52,580.1,498.5,400.5,5.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02823,16185,0.93,535.1,504.8,412.4,7.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02824,11163,0.88,618.7,509.5,417.3,6.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02825,37915,0.66,636.6,512.6,405.5,8.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02826,14537,0.79,546.7,408.3,401.5,6.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02827,12729,0.52,578.5,444.6,419.3,6.97,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02828,33375,0.67,602.2,330.5,406.0,5.69,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02829,16238,0.67,556.0,481.5,420.6,7.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02830,27819,0.85,605.5,433.4,399.9,7.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02831,23871,0.63,571.1,550.9,395.7,7.01,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02832,28590,0.71,626.4,481.6,405.1,8.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02833,37080,0.76,524.7,434.3,416.8,5.21,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02834,31744,0.52,600.6,533.8,419.5,6.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02835,32892,0.81,588.8,408.9,386.4,8.13,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02836,29510,0.47,546.0,359.0,394.9,5.48,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02837,30890,0.84,535.1,381.0,418.0,5.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
