asset_id,platform_name,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],vibration_g_rms,hydraulic_pressure_psi,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
IND-ARMY-1552,K9 Vajra 155mm,304.3,316.7,2167,55.0,163,0.1254,169,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1418,NAMICA ATGM,304.9,314.9,2573,56.0,180,0.1509,178,0.17,83,49,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0353,K9 Vajra 155mm,298.1,308.3,2392,30.3,27,0.0688,202,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0684,K9 Vajra 155mm,297.0,306.5,1380,23.3,19,0.0742,210,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1520,Arjun Mk-II MBT,305.2,316.0,2425,58.1,178,0.148,177,0.26,74,44,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0978,Arjun Mk-II MBT,298.9,306.7,2550,29.5,25,0.0692,205,0.12,88,52,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1631,BMP-2 Sarath,303.1,312.7,1877,62.9,131,0.1669,170,0.6,40,24,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1811,K9 Vajra 155mm,311.9,323.9,2228,86.7,245,0.6693,135,0.56,43,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0669,T-90 Bhishma,300.0,306.6,2496,46.0,79,0.0431,209,0.07,93,55,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0627,NAMICA ATGM,297.3,308.0,1696,43.5,73,0.066,201,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0904,BMP-2 Sarath,296.2,308.1,2155,40.0,23,0.0784,195,0.06,94,56,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0910,T-90 Bhishma,300.2,308.7,2420,25.9,102,0.0652,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0369,BMP-2 Sarath,299.6,308.6,1939,46.1,39,0.0665,211,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0331,Arjun Mk-II MBT,299.8,307.5,1374,20.9,107,0.0414,209,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1579,Arjun Mk-II MBT,305.6,313.2,2546,67.4,132,0.1263,164,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1349,Arjun Mk-II MBT,298.2,309.2,2368,47.9,78,0.0771,191,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1783,Arjun Mk-II MBT,310.7,318.2,2005,87.5,242,1.5414,152,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1608,Arjun Mk-II MBT,305.5,312.0,2285,51.3,142,0.1781,165,0.04,96,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0362,K9 Vajra 155mm,301.0,306.9,1826,42.4,66,0.059,193,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0219,K9 Vajra 155mm,298.4,306.4,1691,44.0,63,0.0658,197,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1534,BMP-2 Sarath,303.3,316.9,2014,64.7,156,0.1714,179,0.47,53,31,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0928,Arjun Mk-II MBT,298.4,307.4,2323,21.4,24,0.0756,194,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0204,Arjun Mk-II MBT,300.2,306.9,1823,42.1,48,0.0715,186,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1906,NAMICA ATGM,309.7,319.3,2312,78.6,243,1.5329,155,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0884,BMP-2 Sarath,298.6,307.1,1359,31.9,64,0.0791,192,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0595,K9 Vajra 155mm,296.3,309.3,1860,35.0,99,0.0513,185,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1488,T-90 Bhishma,304.1,313.7,2223,62.2,143,0.137,167,0.41,59,35,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1888,NAMICA ATGM,308.8,319.4,1620,75.9,242,0.9143,138,0.57,43,25,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1368,T-90 Bhishma,300.5,308.7,1768,26.8,17,0.0464,210,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1946,T-90 Bhishma,310.9,318.9,2186,91.7,236,1.3865,143,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0838,K9 Vajra 155mm,297.1,311.0,1916,34.7,44,0.0614,194,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1255,NAMICA ATGM,296.6,307.8,1516,26.8,48,0.0538,198,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0634,K9 Vajra 155mm,298.3,306.5,2268,33.8,96,0.0717,191,0.05,95,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1964,T-90 Bhishma,312.6,321.7,1611,70.3,224,0.7941,149,0.5,50,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1778,BMP-2 Sarath,311.1,321.9,2000,87.9,234,1.3534,137,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0710,BMP-2 Sarath,299.5,306.3,1998,26.3,27,0.0772,199,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1392,BMP-2 Sarath,297.8,306.7,1663,21.0,102,0.0713,186,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0473,BMP-2 Sarath,299.4,307.5,2580,27.6,46,0.0664,208,0.14,86,51,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0085,K9 Vajra 155mm,298.0,308.3,2377,32.6,102,0.0601,198,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0859,T-90 Bhishma,300.2,308.1,1463,39.1,57,0.0604,202,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1361,Arjun Mk-II MBT,300.0,309.2,2437,20.9,67,0.0441,187,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1986,K9 Vajra 155mm,308.5,319.8,1894,82.8,211,0.5838,154,0.47,53,31,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1324,Arjun Mk-II MBT,300.9,308.5,1464,28.9,102,0.062,201,0.05,95,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1422,NAMICA ATGM,304.6,312.9,1539,65.6,176,0.162,170,0.51,49,29,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0732,BMP-2 Sarath,296.5,308.7,1972,28.1,36,0.065,204,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1336,T-90 Bhishma,300.3,307.1,1510,39.5,80,0.0469,191,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1241,NAMICA ATGM,297.1,310.1,1917,30.2,79,0.0582,203,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0727,NAMICA ATGM,298.7,307.0,1920,25.7,91,0.0662,190,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0012,NAMICA ATGM,299.3,310.2,2213,20.7,44,0.0726,205,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0140,Arjun Mk-II MBT,297.3,307.1,1602,20.0,27,0.053,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0566,Arjun Mk-II MBT,300.4,308.4,1499,30.3,13,0.042,196,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0558,T-90 Bhishma,296.7,309.4,2385,22.3,42,0.0702,213,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0777,BMP-2 Sarath,297.9,306.2,1859,35.1,43,0.0536,198,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0676,NAMICA ATGM,298.9,307.8,1647,40.5,56,0.0635,213,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0386,NAMICA ATGM,300.2,308.2,1958,45.0,33,0.0414,193,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1487,K9 Vajra 155mm,304.9,313.9,1741,65.6,156,0.1997,178,0.49,51,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1873,T-90 Bhishma,309.4,320.8,1504,84.1,207,1.2367,146,0.5,50,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0805,Arjun Mk-II MBT,296.2,308.0,2282,31.5,55,0.0634,194,0.08,92,55,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1130,K9 Vajra 155mm,300.6,310.2,2247,29.3,50,0.0705,201,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1062,NAMICA ATGM,299.6,309.6,2010,27.3,66,0.0776,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1036,BMP-2 Sarath,296.2,306.4,2468,23.4,30,0.0707,198,0.1,90,54,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1344,Arjun Mk-II MBT,296.2,310.9,2063,33.9,59,0.0595,199,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1460,Arjun Mk-II MBT,303.0,314.2,1403,61.0,151,0.149,183,0.62,38,22,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0357,BMP-2 Sarath,298.6,308.6,1320,25.9,81,0.0537,212,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1580,K9 Vajra 155mm,303.1,312.5,1345,60.2,138,0.1635,169,0.17,83,49,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0438,K9 Vajra 155mm,300.4,308.4,1320,34.2,44,0.0747,210,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1619,BMP-2 Sarath,306.7,312.7,2562,62.1,160,0.1902,176,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1406,Arjun Mk-II MBT,304.1,315.6,1380,60.9,152,0.1229,182,0.2,80,48,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0183,Arjun Mk-II MBT,297.3,309.3,1604,40.7,100,0.074,194,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1214,T-90 Bhishma,300.1,310.2,2520,42.7,84,0.0477,189,0.11,89,53,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0103,K9 Vajra 155mm,299.0,309.1,2303,32.8,60,0.0686,207,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0221,NAMICA ATGM,299.9,307.1,1647,38.2,23,0.0772,199,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1862,NAMICA ATGM,313.8,322.0,1882,88.1,195,0.4701,137,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1052,NAMICA ATGM,299.2,309.8,1456,40.7,40,0.058,188,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1284,T-90 Bhishma,298.8,306.2,2423,44.7,95,0.0535,190,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0579,Arjun Mk-II MBT,296.6,309.1,1665,39.5,84,0.0723,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0625,NAMICA ATGM,297.1,309.6,2311,30.3,81,0.049,190,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1002,Arjun Mk-II MBT,300.7,308.9,2387,24.0,61,0.0617,209,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1748,Arjun Mk-II MBT,304.5,314.9,2208,65.4,160,0.2109,176,0.48,52,31,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0114,BMP-2 Sarath,296.3,308.0,2508,44.7,29,0.074,190,0.11,89,53,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0548,T-90 Bhishma,298.5,309.2,1492,39.0,82,0.0405,186,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0399,T-90 Bhishma,297.8,309.5,1398,34.4,104,0.065,205,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1056,T-90 Bhishma,296.6,308.8,2335,42.4,25,0.049,194,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0919,T-90 Bhishma,296.6,310.6,2369,35.0,83,0.0785,210,0.04,96,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1019,NAMICA ATGM,296.1,309.1,2181,32.1,89,0.056,202,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0267,K9 Vajra 155mm,299.0,309.1,1897,33.4,71,0.049,192,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1024,BMP-2 Sarath,296.7,308.6,2359,41.5,74,0.0795,202,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0693,NAMICA ATGM,300.4,308.9,2134,29.2,102,0.0737,195,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1279,T-90 Bhishma,300.7,310.3,1407,47.4,102,0.0419,211,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0406,BMP-2 Sarath,299.0,310.0,1642,39.2,94,0.0623,207,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1818,BMP-2 Sarath,311.2,319.0,1799,77.5,203,0.6158,141,0.42,58,34,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1065,BMP-2 Sarath,298.9,308.9,1725,25.9,23,0.0756,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1539,K9 Vajra 155mm,305.6,313.6,1330,62.8,144,0.1513,175,0.25,75,45,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0245,K9 Vajra 155mm,300.0,308.7,2076,28.7,27,0.0793,211,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0577,K9 Vajra 155mm,300.1,308.2,1988,33.2,83,0.0548,212,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1732,NAMICA ATGM,302.7,315.8,1625,68.0,145,0.1927,175,0.67,32,19,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1551,T-90 Bhishma,304.7,312.1,2548,66.7,184,0.1862,178,0.62,38,22,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0095,T-90 Bhishma,299.2,308.2,1827,44.4,37,0.0719,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1995,T-90 Bhishma,308.5,320.7,2411,90.6,209,0.6701,136,0.48,52,31,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0596,BMP-2 Sarath,299.3,308.0,2398,46.2,24,0.055,204,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0898,BMP-2 Sarath,298.3,310.8,2435,28.2,45,0.0606,207,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0384,NAMICA ATGM,300.4,309.0,1712,46.3,41,0.0613,185,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1825,BMP-2 Sarath,308.9,323.8,2458,72.6,243,0.7622,158,0.53,47,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0772,T-90 Bhishma,297.1,309.9,2156,21.2,10,0.0622,185,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0675,NAMICA ATGM,300.3,306.2,1655,33.1,95,0.0575,194,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0716,NAMICA ATGM,296.8,306.1,2418,21.9,42,0.0595,192,0.05,95,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1484,Arjun Mk-II MBT,304.1,313.4,1891,55.7,179,0.2168,182,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0626,NAMICA ATGM,300.6,306.6,2322,25.4,44,0.058,199,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1742,Arjun Mk-II MBT,303.8,316.4,2270,50.9,164,0.134,170,0.07,93,55,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0670,K9 Vajra 155mm,297.6,307.6,1792,43.6,65,0.0448,207,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1942,NAMICA ATGM,310.6,323.8,2317,91.4,199,0.5277,151,0.53,47,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0555,BMP-2 Sarath,299.0,309.0,1463,38.1,77,0.0605,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1465,NAMICA ATGM,305.4,313.2,1905,63.6,184,0.1915,177,0.5,50,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0605,Arjun Mk-II MBT,300.1,308.8,2224,42.3,22,0.0475,187,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0999,Arjun Mk-II MBT,297.1,309.8,1866,32.3,47,0.064,211,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1945,BMP-2 Sarath,311.8,322.5,2539,84.6,210,1.3107,146,0.48,52,31,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1641,Arjun Mk-II MBT,305.0,312.5,2193,63.5,150,0.1515,162,0.51,49,29,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1679,BMP-2 Sarath,305.5,314.7,2287,58.3,163,0.1945,170,0.22,78,46,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0299,T-90 Bhishma,298.6,308.7,2222,18.5,12,0.0545,196,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0396,T-90 Bhishma,300.4,310.8,1567,31.7,85,0.0518,188,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1399,NAMICA ATGM,296.2,310.5,2433,43.2,18,0.0786,203,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1319,K9 Vajra 155mm,296.5,308.1,2193,28.9,87,0.0522,205,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0708,K9 Vajra 155mm,297.5,310.5,2451,18.9,81,0.0451,185,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0699,T-90 Bhishma,297.1,308.1,2097,34.4,30,0.0412,211,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0860,K9 Vajra 155mm,298.1,309.6,1664,20.6,63,0.0782,211,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0228,Arjun Mk-II MBT,299.7,308.5,1613,33.2,75,0.073,214,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0199,NAMICA ATGM,299.4,307.3,1348,21.5,10,0.0699,195,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1476,Arjun Mk-II MBT,305.2,313.2,1561,63.2,138,0.198,177,0.41,59,35,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1982,Arjun Mk-II MBT,309.1,320.6,1853,74.4,236,0.8102,154,0.56,43,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1663,BMP-2 Sarath,302.7,316.2,2025,62.3,178,0.1436,178,0.6,40,24,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0964,Arjun Mk-II MBT,296.1,310.8,1488,22.7,44,0.049,211,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0021,K9 Vajra 155mm,298.9,309.3,1729,44.4,77,0.0636,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1400,T-90 Bhishma,299.8,306.9,1309,22.2,30,0.0767,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1208,T-90 Bhishma,299.2,306.7,1306,25.0,24,0.0431,186,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1478,BMP-2 Sarath,303.4,314.1,2109,60.4,174,0.2076,176,0.49,51,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0677,NAMICA ATGM,299.3,306.7,1573,27.0,93,0.0633,202,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1276,K9 Vajra 155mm,298.3,307.2,2256,35.9,83,0.0516,190,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0856,NAMICA ATGM,300.8,310.3,2536,38.3,107,0.0767,205,0.15,85,51,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0496,T-90 Bhishma,300.0,310.5,1385,19.8,46,0.0615,201,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0694,K9 Vajra 155mm,297.6,307.5,2270,36.5,54,0.0609,195,0.08,92,55,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0265,T-90 Bhishma,298.7,307.6,1631,44.7,86,0.0426,185,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1910,BMP-2 Sarath,309.6,322.5,1522,88.3,198,0.8078,155,0.56,43,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1586,Arjun Mk-II MBT,306.3,312.7,1858,60.5,154,0.1471,173,0.5,50,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1408,NAMICA ATGM,306.9,313.9,2301,58.8,163,0.1386,161,0.3,70,42,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0584,Arjun Mk-II MBT,300.8,306.6,1452,26.1,20,0.0776,187,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1662,Arjun Mk-II MBT,303.8,312.9,2357,55.8,129,0.1315,177,0.05,95,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1481,BMP-2 Sarath,303.3,315.9,2102,64.2,184,0.1861,169,0.52,48,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0293,T-90 Bhishma,299.1,308.2,1735,20.5,109,0.0584,204,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1472,Arjun Mk-II MBT,306.4,315.8,2344,53.9,123,0.1646,170,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0337,BMP-2 Sarath,296.0,306.7,2558,28.2,88,0.0434,212,0.15,85,51,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0808,Arjun Mk-II MBT,298.8,310.9,2286,27.6,31,0.0717,201,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1860,NAMICA ATGM,311.0,318.9,1952,84.3,228,1.2024,157,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1045,NAMICA ATGM,300.7,308.4,1353,43.3,83,0.0733,199,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0343,NAMICA ATGM,299.6,310.7,2082,47.9,10,0.0433,186,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0340,Arjun Mk-II MBT,298.6,308.0,1711,22.7,31,0.0692,204,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1124,Arjun Mk-II MBT,298.3,306.2,1991,40.8,87,0.0778,202,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1973,BMP-2 Sarath,310.8,323.6,1978,91.8,198,1.3283,146,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0264,K9 Vajra 155mm,299.4,309.2,1530,32.3,95,0.0637,214,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1224,NAMICA ATGM,296.4,310.5,2525,19.9,36,0.0533,197,0.14,86,51,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0031,BMP-2 Sarath,300.2,308.4,1511,45.2,18,0.0563,190,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1834,T-90 Bhishma,308.8,321.6,2479,71.6,232,1.2094,158,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1893,K9 Vajra 155mm,309.9,320.2,1995,73.6,192,1.1138,158,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0575,T-90 Bhishma,296.7,306.6,1407,18.8,101,0.0667,205,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0984,K9 Vajra 155mm,297.2,309.4,1790,33.5,36,0.0717,190,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0911,Arjun Mk-II MBT,299.8,310.2,1815,28.1,74,0.0638,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0110,NAMICA ATGM,296.7,307.6,1888,28.7,53,0.0699,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0092,Arjun Mk-II MBT,300.3,310.1,1316,20.2,109,0.04,207,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1069,Arjun Mk-II MBT,299.0,308.7,2002,31.6,23,0.0559,187,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1919,T-90 Bhishma,312.4,320.9,1916,84.7,235,1.0419,144,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
